"Uma Chamada Perdida",2,2008-01-04
"Os Imperdoáveis",3,1992-08-07
"Boruto: Naruto O Filme",3,2015-08-07
"Projeto Almanaque",3,2015-01-28
"A Entrevista",3,2014-12-25
"Os Renegados",2,2021-06-03
"Lager SSadis Kastrat Kommandantur",2,1976-11-16
"Espiral: O Legado de Jogos Mortais",2,2021-05-12
"A Dama e o Vagabundo",3,1955-06-22
"Ajosepo",1,2024-04-05
"O Último Caçador de Bruxas",2,2015-10-21
"A-X-L: O Cão Robô",3,2018-08-23
"Elvis",3,2022-06-22
"Warcraft - O Primeiro Encontro de Dois Mundos",3,2016-05-25
"후궁: 제왕의 첩",3,2012-06-06
"Os Smurfs e a Vila Perdida",3,2017-03-23
"Sherlock Holmes: O Jogo de Sombras",3,2011-11-22
"Sim Senhor",3,2008-12-09
"Sete Vidas",3,2008-12-18
"Rebeldia Indomável",3,1967-11-01
"Anjos da Vida: Mais Bravos que o Mar",3,2006-09-28
"Barbie: Vida de Sereia",3,2010-01-25
"Planeta Duna",2,2021-10-29
"Efeito Borboleta 2",2,2006-08-17
"Encontros e Desencontros",3,2003-09-18
"Carrie, A Estranha",3,1976-11-03
"Conexão Mortal",2,2016-07-06
"The Immortal Wars: Rebirth",3,2021-11-02
"Terror no Pântano 4",2,2017-09-12
"Debi & Lóide 2",2,2014-11-12
"Era uma vez um Estúdio",4,2023-09-24
"24 Horas com Gaspar",3,2023-10-06
"내 친구의 아내",2,2015-12-03
"Inimigos Públicos",3,2009-07-01
"Zumbilândia",3,2009-10-02
"Marcas da Maldição",3,2022-03-18
"Rogue One: Uma História Star Wars",3,2016-12-14
"Emancipation: Uma História de Liberdade",3,2022-12-02
"Adrenalina 2: Alta Voltagem",3,2009-04-16
"Dragon Ball Z: Goku, o Super Saiyajin",3,1991-03-19
"Antes do Amanhecer",3,1995-01-27
"Samurai X: A Origem",3,2021-06-04
"Decisão de Partir",3,2022-06-29
"Sobrenatural: A Origem",3,2015-05-28
"YOLO: O Destino de Le Ying",3,2024-02-10
"Karatê Kid 2: A Hora da Verdade Continua",3,1986-06-18
"Stella. Ein Leben.",3,2024-01-17
"Órfã 2: A Origem",3,2022-07-27
"Grand Jeté",2,2022-09-20
"Bandido",3,2022-09-23
"Minions",3,2015-06-17
"South Park: Maior, Melhor e Sem Cortes",3,1999-06-30
"Zodíaco",3,2007-03-02
"僕のヒーローアカデミア ～オールマイト：ライジング～",3,2019-02-13
"A Invenção de Hugo Cabret",3,2011-11-22
"Desejo de Matar",3,2018-03-02
"Kali: Anjo Vingador",3,2024-05-31
"Os Deuses Devem Estar Loucos",3,1980-09-10
"Exército de Ladrões: Invasão da Europa",3,2021-10-29
"Instinto Selvagem 2",2,2006-03-29
"Como Não Perder Essa Mulher",3,2013-09-12
"Segundas Intenções",3,1999-03-05
"O Tempo com Você",4,2019-06-19
"Dragon Ball Z: Devolva-me Gohan",3,1989-07-15
"Os Fantasmas de Scrooge",3,2009-11-04
"V de Vingança",3,2006-02-23
"The Last Kingdom: Seven Kings Must Die",3,2023-04-14
"A Supremacia Bourne",3,2004-07-23
"Jogos Mortais III",3,2006-10-26
"A Visita",3,2015-09-10
"Pecado Original",3,2001-05-08
"Lilo & Stitch 2: Stitch Deu Defeito",3,2005-01-22
"Sherlock Holmes",3,2009-12-23
"Gremlins",3,1984-06-08
"Parque do Terror",2,2023-10-20
"As Aventuras do Dr. Dolittle",3,2020-01-02
"Radical",4,2023-10-19
"O segredo da minha cunhada",3,2019-12-20
"Jerry & Marge Tiram a Sorte Grande",3,2022-10-20
"Uma Vida: A História de Nicholas Winton",3,2023-12-21
"Sweet Release",1,2024-04-12
"A Barraca do Beijo 3",3,2021-08-11
"La noche que luché contra Dios",3,2024-04-04
"Lightyear",3,2022-06-15
"Nimona",3,2023-06-23
"Fullmetal Alchemist, o Filme: O Conquistador de Shamballa",3,2005-07-21
"Dragon Ball Z: Gohan e Trunks, os Guerreiros do Futuro",3,1993-02-24
"Amor Sem Pecado",3,2013-04-03
"Asterix e os Doze Trabalhos",3,1976-06-26
"O Enigma do Horizonte",3,1997-08-15
"12 Anos de Escravidão",3,2013-10-18
"Um Príncipe em Nova York 2",3,2021-03-04
"엄마친구 4",2,2018-01-08
"Sobrenatural",3,2011-03-31
"Além da Vida",3,2009-11-07
"Os Estranhos",3,2008-05-29
"A Fuga das Galinhas",3,2000-06-23
"Fuga do Planeta dos Macacos",3,1971-05-20
"Uma Saída de Mestre",3,2003-05-30
"Guerra nas Estrelas: O Retorno de Jedi",3,1983-05-25
"O Destino de uma Nação",3,2017-11-22
"假如，我是这世上最爱你的人",1,2024-08-23
"Agente Oculto",3,2022-07-13
"Pinóquio",3,2022-09-07
"Barbie e o Castelo de Diamante",3,2008-09-03
"Um Gato de Sorte",4,2024-04-18
"Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita",3,2012-08-04
"G.I. Joe: Retaliação",2,2013-03-27
"Oblivion",3,2013-04-10
"Os Cavaleiros do Zodíaco: O Santo Guerreiro",3,1987-07-18
"FormiguinhaZ",3,1998-10-02
"A Profecia",3,1976-06-25
"Festa no Céu",3,2014-10-01
"Midway: Batalha em Alto Mar",3,2019-11-06
"O Exorcismo de Emily Rose",3,2005-09-09
"Os Três Mosqueteiros: D'Artagnan",3,2023-04-05
"O Massacre da Serra Elétrica: O Retorno de Leatherface",2,2022-02-18
"Carga Explosiva 2",3,2005-08-03
"Ace Ventura 2: Um Maluco na África",3,1995-11-10
"Máquinas Mortais",3,2018-11-27
"Ritual de Inverno",2,2018-11-02
"Code Geass: Lelouch of the Rebellion - Rebellion",3,2018-02-10
"Moscou Contra 007",3,1963-10-10
"The Kill Room",3,2023-09-14
"Barbie e Stacie ao Resgaste",3,2024-03-03
"Spartacus",3,1960-10-13
"Conan, o Bárbaro",2,2011-08-17
"A Primeira Noite de um Homem",3,1967-12-21
"A Balada de Buster Scruggs",3,2018-11-09
"Atividade Paranormal",3,2007-09-14
"Horizon: An American Saga - Chapter 2",1,2024-11-07
"Joias Brutas",3,2019-08-30
"Drácula de Bram Stoker",3,1992-11-13
"Ponte dos Espiões",3,2015-10-15
"A Outra Face",3,1997-06-27
"A Mula",3,2018-12-14
"熊出没·伴我“熊芯”",3,2023-01-22
"Mary Poppins",3,1964-12-17
"Jornada nas Estrelas: Primeiro Contato",3,1996-11-22
"Noé",2,2014-03-07
"Suspiria",3,1977-02-01
"Berserk - A Era de Ouro, Ato 1: O Ovo do Rei Supremo",3,2012-02-03
"A Garota no Trem",3,2016-10-05
"O Céu é de Verdade",3,2014-04-16
"ギニーピッグ 悪魔の実験",2,1985-09-04
"Armadilha",3,1999-04-29
"A Hora do Pesadelo 6: Pesadelo Final - A Morte de Freddy",2,1991-09-05
"Garota em Chamas: Rebelião",3,2018-06-27
"Sin City: A Cidade do Pecado",3,2005-04-01
"Moonwalker",3,1988-10-29
"A Lenda do Rei Macaco",2,2014-01-09
"Cada um Tem a Gêmea que Merece",2,2011-11-11
"Jimmy Timmy Power Hour",3,2004-05-07
"007 Contra Goldfinger",3,1964-09-20
"Os Portais",2,2021-03-23
"Coraline: The Making of 'Coraline'",2,2009-07-21
"Um Natal com Teddy",3,2022-11-05
"Monster Hunter",3,2020-12-03
"Come Out Fighting",2,2023-05-19
"Mártires",3,2008-06-12
"Esquadrão Classe A",3,2010-06-09
"Paprika",3,2006-10-21
"Ameaça Profunda",3,2020-01-08
"Shrek Bate o Sino",3,2007-11-28
"John e o Potrinho Mágico",3,2021-02-18
"Wonderland",3,2024-06-05
"Ninguém Merece, Frida",3,2016-09-02
"Com as Próprias Mãos",3,2004-04-02
"O Parque dos Sonhos",3,2019-03-13
"Astro Boy",3,2009-10-15
"Carga Explosiva: O Legado",2,2015-09-02
"Assassino à Preço Fixo",3,2011-01-13
"Herói de Dois Mundos",3,2021-02-12
"Noite Passada em Soho",3,2021-10-21
"맛있는 과외누나",1,2020-04-03
"Quebrando Regras 3: Não Se Rendam",3,2016-06-05
"По щучьему велению",4,2023-10-26
"Coach Carter: Treino para a Vida",3,2005-01-14
"Pokémon: Detetive Pikachu",3,2019-05-03
"狂蟒之灾",3,2024-03-01
"Batman & Robin",2,1997-06-20
"Will & Harper",1,2024-09-12
"Meu Nome Era Eileen",3,2023-12-01
"玉蒲团之极乐宝鉴",3,1999-09-25
"A Mentira",3,2010-09-16
"Infidelidade",3,2002-05-10
"Vampire Hunter D: Bloodlust",3,2000-08-25
"A Forma da Água",3,2017-12-01
"Obsessed",3,2014-05-14
"GANTZ:O",3,2016-10-14
"91:an Karlsson",2,1946-09-02
"Navio Fantasma",2,2002-10-25
"無力の王",1,1981-08-29
"Perfume de Mulher",3,1992-12-23
"O Galinho Chicken Little",2,2005-11-04
"Sem Limites",3,2011-03-17
"Vingança",3,2022-07-29
"Escondidos",3,2015-09-15
"Resident Evil: Condenação",3,2012-09-25
"Tráfico, Bem-vindo à América",3,2007-01-23
"Click",3,2006-06-23
"Island Escape",2,2023-08-08
"Belo Desastre",3,2023-04-04
"RED - Aposentados e Perigosos",3,2010-10-13
"O Patriota",3,2000-06-28
"Dilig",1,2024-01-30
"Um Limite Entre Nós",3,2016-12-16
"The Dry 2: Força da Natureza",3,2024-02-08
"O Reino Animal",3,2023-10-04
"Dinossauro",3,2000-05-19
"Rota de Fuga 2: Hades",2,2018-06-05
"A Mulher Rei",3,2022-09-16
"Marcel, a Concha de Sapatos",3,2022-06-24
"Cocoon",3,1985-06-21
"Amanhecer Violento",3,1984-08-10
"A Rocha",3,1996-06-07
"Pânico 4",3,2011-04-13
"K.G.F: Capítulo 2",3,2022-04-14
"Branca de Neve",1,2025-03-20
"Mistério em Paris",3,2023-03-28
"Naruto Shippuden 5: O Filme: Prisão de Sangue",3,2011-07-30
"Sra. Harris Vai a Paris",3,2022-07-15
"Hitman: Agente 47",2,2015-08-20
"Os Fabelmans",3,2022-11-11
"A Grande Aposta",3,2015-12-11
"Highlander: O Guerreiro Imortal",3,1986-03-07
"Sobrenatural: Capítulo 2",3,2013-09-12
"Cidade de Deus: 10 Anos Depois",3,2013-10-05
"Barbie: Moda e Magia",3,2010-09-14
"Close",3,2022-11-01
"The Dead Don't Hurt",3,2024-05-01
"Amizade Colorida",3,2011-07-21
"Royal Opera House Live 2024/25: The Marriage of Figaro",1,2024-09-10
"O Rei",3,2019-10-11
"Planeta Terror",3,2007-04-06
"Seule : Les dossiers Silvercloud",3,2023-03-08
"Sol Vermelho",3,1971-09-15
"The Last Showgirl",2,2024-09-06
"Pequena Grande Vida",2,2017-12-22
"007 O Amanhã Nunca Morre",3,1997-12-11
"007 Quantum of Solace",3,2008-10-29
"Viagem Maldita 2: O Retorno dos Malditos",2,2007-03-22
"Revólver",2,2024-09-10
"Assassino a Preço Fixo 2: A Ressurreição",3,2016-08-25
"Minha Arma Era a Lei",3,2023-01-13
"Hora do Massacre",3,2024-05-08
"O Poço",3,2019-11-08
"O Ditador",3,2012-05-15
"Malibu Horror Story",3,2023-10-20
"A Mosca",3,1986-08-15
"Animal",3,2023-12-01
"Colombiana: Em Busca de Vingança",3,2011-07-27
"滅門慘案II：借種",2,1994-01-01
"Hajime no Ippo: Mashiba vs. Kimura",3,2003-09-05
"Diário Proibido",2,2008-10-17
"Pacto com o demônio: Não diga que ele não te avisou",2,2022-10-28
"O Monstro da Lagoa Negra",3,1954-03-05
"A Família Mitchell e a Revolta das Máquinas",3,2021-04-22
"Operação Cerveja",3,2022-09-23
"Os Banshees de Inisherin",3,2022-10-20
"Max: O Cão Herói",3,2015-06-26
"Tinker Bell e o Tesouro Perdido",3,2009-09-03
"간신",3,2015-05-21
"O Demolidor",3,1993-10-08
"Não Olhe para Cima",3,2021-12-08
"True Lies",3,1994-07-15
"Os Outros",3,2001-08-02
"O Apocalipse",2,2014-10-03
"Takluk: Lahad Datu",3,2024-08-22
"Amigos para Sempre",3,2019-01-10
"A Caverna",3,2018-06-22
"As Pontes de Madison",3,1995-06-02
"S.O.S.: Tem um Louco Solto no Espaço",3,1987-06-24
"Operação Red Sparrow",3,2018-02-28
"El Camino: Um Filme de Breaking Bad",3,2019-10-11
"Escape Room 2: Tensão Máxima",3,2021-07-01
"かがみの孤城",3,2022-12-23
"Comando para Matar",3,1985-10-03
"Os Selvagens da Noite",3,1979-02-01
"Con Air: A Rota da Fuga",3,1997-06-05
"3 Idiotas",3,2009-12-23
"Bright",3,2017-12-22
"Os Batutinhas",3,1994-08-05
"O Segredo do Abismo",3,1989-08-09
"Ursinho Pooh: Sangue e Mel",2,2023-01-26
"Straight Outta Compton: A História do N.W.A.",3,2015-08-11
"007 - Permissão para Matar",3,1989-06-13
"Vina: Sebelum 7 Hari",3,2024-05-08
"Inferno na montanha",3,2021-09-11
"A Outra Zoey",3,2023-10-19
"Renfield: Dando Sangue pelo Chefe",3,2023-04-07
"Fixação Cruel",3,2019-10-10
"Um Conto de Natal",3,1984-10-09
"Invasão do Mundo: Batalha de Los Angeles",2,2011-03-08
"Rio 2",3,2014-03-19
"Kubo e as Cordas Mágicas",3,2016-08-18
"Vozes",3,2020-07-24
"Um Espião Animal",3,2019-12-04
"Berserk - A Era de Ouro, Ato 2: A Batalha de Doldrey",3,2012-06-23
"The Superdeep",3,2020-11-04
"O Último Mestre do Ar",2,2010-06-30
"A Baleia",3,2022-12-09
"Duro de Matar 4.0",3,2007-06-20
"Espartalhões",2,2008-01-24
"O Príncipe Justiceiro",2,2023-06-16
"X-Rated 2: The Greatest Adult Stars of All-Time",3,2016-10-28
"Dragon Ball: A Lenda de Shenlong",3,1986-12-20
"God: Serengeti",3,2017-07-06
"Cérémonie d'ouverture des Jeux Olympiques de Paris 2024",2,2024-07-26
"xXx 2: Estado de Emergência",2,2005-04-27
"Distrito 9",3,2009-08-05
"Uma Aventura Lego",3,2014-02-06
"Candy",2,1968-12-17
"My Next Life as a Villainess: All Routes Lead to Doom! Movie",3,2023-12-08
"O Troll da Montanha",3,2022-12-01
"A Tripulação",3,2024-03-29
"O Sétimo Filho",2,2014-12-12
"Rua Cloverfield, 10",3,2016-03-10
"Uma Noite Alucinante 3",3,1992-10-31
"Extermínio",3,2002-10-31
"Sword Art Online Progressive: Scherzo do Crepúsculo Sombrio",3,2022-10-22
"Apertem os Cintos, o Piloto Sumiu",3,1980-07-02
"Na Mira do Perigo",3,2021-01-15
"Trinity Ainda é Meu Nome",3,1971-10-21
"O Imaginário",4,2023-12-15
"Chinatown",3,1974-06-20
"O Justiceiro",3,2004-04-15
"The Cursed",3,2021-07-28
"Sansão e Dalila",3,1949-12-21
"Treze Homens e um Novo Segredo",3,2007-06-05
"O Exorcista III",3,1990-08-17
"Stargate: A Arca da Verdade",3,2008-03-11
"Robin Hood",3,2010-05-12
"A Espada Era a Lei",3,1963-12-25
"O Fantástico Sr. Raposo",3,2009-10-23
"The Lockdown",3,2024-08-16
"O Passageiro",3,2018-01-11
"Substitutos",2,2023-03-29
"Enola Holmes 2",3,2022-11-30
"Ele é Demais",3,2021-08-27
"O Primeiro Encontro da Riley?",3,2015-11-03
"O Menino, a Toupeira, a Raposa e o Cavalo",4,2022-12-25
"O Filho do Máskara",2,2005-02-11
"Operação Overlord",3,2018-11-01
"Um Dia",3,2011-03-02
"Sangue Negro",4,2007-12-26
"Hacker",2,2015-01-13
"Os Cavaleiros do Zodíaco: Prólogo do Céu",3,2004-02-14
"Casamento Armado",3,2022-12-28
"O Corcunda de Notre Dame",3,1996-06-21
"Hell Hath No Fury",3,2021-11-05
"Incêndios",4,2010-09-17
"Holocausto Canibal",3,1980-02-07
"Poder Sem Limites",3,2012-02-01
"The Architecture of Love",3,2024-04-30
"Drifter",2,2023-11-02
"Il ginecologo della mutua",2,1977-09-13
"The Serpent",3,2021-01-28
"Ingresso Para o Paraíso",3,2022-09-08
"Sky High: Super Escola de Heróis",3,2005-07-29
"Cidade dos Sonhos",3,2001-06-06
"Irmãos de Guerra",3,2022-04-28
"22 Milhas",3,2018-08-16
"A Centopéia Humana 3 (Sequência Final)",1,2015-05-22
"Ong-Bak 2: O Guerreiro Sagrado Voltou",3,2008-12-04
"La voglia matta",3,1962-03-15
"O Chamado",3,2002-10-18
"A Marca da Forca",3,1968-04-12
"Star Wars: Episódio III - A Vingança dos Sith",3,2005-05-17
"Bonequinha de Luxo",3,1961-10-06
"Nausicaä do Vale do Vento",3,1984-03-11
"O Atirador: O Fim de um Assassino",3,2020-06-15
"Velocidade Máxima",3,1994-06-09
"ParaNorman",3,2012-08-03
"José: O Rei dos Sonhos",3,2000-11-07
"As Virgens Suicidas",3,2000-04-21
"Guerreiro",3,2011-09-09
"Miss Simpatia",3,2000-12-22
"Onde Começa o Inferno",3,1959-03-18
"007 O Mundo Não é o Bastante",3,1999-11-17
"Os Suspeitos",4,1995-07-19
"O Juiz",2,1995-06-30
"Rei Arthur: A Lenda da Espada",3,2017-05-10
"Gonjiam: Manicômio Assombrado",3,2018-03-28
"O Jogo da Espionagem",2,2022-04-08
"A Princesa Prometida",3,1987-09-25
"Pocahontas",3,1995-06-14
"Clube de Assassinos",3,2023-02-24
"1992",3,2024-08-29
"Cuidado com Quem Chama",3,2020-12-04
"Casa Comigo?",3,2010-01-08
"Scooby-Doo e o Fantasma da Bruxa",3,1999-10-05
"Sinais",3,2002-08-02
"R.I.P.D. 2: Rise of the Damned",3,2022-11-15
"Halloween 4: O Retorno de Michael Myers",3,1988-10-21
"Orca: A Baleia Assassina",3,1977-07-22
"미용실: 특별한 서비스",3,2016-12-29
"A Lenda de Tarzan",2,2016-06-29
"O Hóspede",3,2014-09-05
"Jolt: Fúria Fatal",3,2021-07-15
"Nove Canções",2,2004-07-16
"Ava",2,2020-07-02
"Agente Infiltrado",3,2023-04-28
"Psicose",4,1960-06-22
"Hulk",2,2003-06-19
"Feitiço do Tempo",3,1993-02-11
"O Início Do Mundo De Greg: Um Filme Original",3,2023-12-11
"Doze Homens e Outro Segredo",3,2004-12-09
"Meu Amante é de Outro Mundo",2,1988-09-08
"Quando l'amore è oscenità",3,1980-02-14
"Perras",3,2011-03-04
"Evangelion: 1.0 Você (Não) Está Sozinho",3,2007-09-01
"Um Golpe à Italiana",3,1969-06-02
"Frankenstein de Mary Shelley",3,1994-11-04
"Brightburn - Filho das Trevas",3,2019-05-09
"101 Dálmatas II: A Aventura de Patch em Londres",3,2002-11-06
"사촌여동생",3,2017-02-28
"Sangue Frio",3,2024-02-23
"O Carma de um Assassino 2",3,2022-10-14
"Contato",3,1997-07-11
"O Senhor das Armas",3,2005-09-16
"Encanto no Hollywood Bowl",3,2022-12-28
"A Firma",3,1993-06-30
"Homens de Coragem",3,2017-09-22
"S.W.A.T.: Comando Especial",3,2003-08-08
"Em Silêncio",4,2011-09-22
"Gasparzinho, o Fantasminha Camarada",3,1995-05-26
"O Anjo Malvado",3,1993-09-24
"Entre Irmãos",3,2009-12-02
"Condenação Brutal",3,1989-08-04
"마누라 바꿔먹기",1,2022-08-14
"Feios",1,2024-09-12
"Night Train",2,2023-01-13
"Il Paramedico",2,1982-02-07
"Asterix nos Jogos Olímpicos",2,2008-01-30
"Trocando as Bolas",3,1983-06-07
"O Lagosta",3,2015-10-15
"Passageiros",3,2016-12-21
"O Aprendiz do Tigre",3,2024-04-04
"친구엄마",2,2015-11-12
"स्त्री २",3,2024-08-15
"Carga Explosiva",3,2002-10-02
"Suspíria: A Dança do Medo",3,2018-10-26
"Um Lobisomem Americano em Londres",3,1981-08-21
"Stillwater: Em Busca da Verdade",3,2021-07-29
"Corra que a Polícia Vem Aí! 33⅓: O Insulto Final",3,1994-03-18
"Sakra",3,2023-01-16
"Porco Rosso: O Último Herói Romântico",3,1992-07-18
"Encontro de Casais",2,2009-09-19
"Caçada Mortal",3,2014-09-18
"A Menina e o Leão",3,2018-08-02
"Missão Cegonha 2",3,2023-03-23
"Pokémon: O Filme 2000 - O Poder de Um",3,1999-07-17
"One Piece 3D2Y",3,2014-12-31
"Crimes do Futuro",3,2022-05-25
"O Que Me Traz Até Você",3,2023-12-08
"Dragon Ball Z: O Retorno dos Andróides",3,1992-07-11
"Pornocratie: Les nouvelles multinationales du sexe",3,2017-03-12
"가족의 재구성",2,2017-02-14
"O Ultimato Bourne",3,2007-08-03
"Caçador de Tormentas",2,2023-03-17
"Um Tira da Pesada",3,1984-12-05
"AEW All Out",3,2024-09-07
"João Broncas - Ao Ombro...Saias",2,1977-09-02
"Com 007 Só Se Vive Duas Vezes",3,1967-06-13
"La via della prostituzione",2,1978-04-20
"Cemitério Maldito",3,1989-04-21
"Demolidor: O Homem Sem Medo",2,2003-02-14
"Batalha Real",3,2000-12-16
"You'll Never Find Me",3,2024-03-07
"Os Outros Caras",3,2010-08-06
"Cloverfield: Monstro",3,2008-01-15
"O Mentiroso",3,1997-03-21
"Desaparecidas",3,2003-11-26
"Jumper",3,2008-02-13
"Do Que as Mulheres Gostam",3,2000-12-15
"Asteroid City",3,2023-06-08
"Um Drink no Inferno",3,1996-01-19
"Poseidon",2,2006-05-10
"O Hospedeiro",3,2006-07-27
"Guardiões da Galáxia: Especial de Festas",3,2022-11-24
"Uma Cilada para Roger Rabbit",3,1988-06-21
"Duas Rainhas",3,2018-12-07
"Natty Knocks",2,2023-07-21
"Monster High 2",3,2023-10-05
"Krampus: O Terror do Natal",3,2015-11-26
"007: Nunca Mais Outra Vez",3,1983-10-07
"The 3DD Invader",2,2011-10-06
"Emilia Pérez",4,2024-08-21
"Ted Bundy",2,2002-08-02
"Solaris",3,1972-03-20
"Vidas Sem Rumo",3,1983-03-25
"Alvin e os Esquilos: Na Estrada",3,2015-12-17
"A Hora do Pesadelo",2,2010-04-30
"Crocodilos: A Morte Te Espera",2,2020-07-09
"Trama Fantasma",3,2017-12-25
"映画 ギヴン 柊mix",1,2024-01-27
"Branca de Neve e o Caçador",2,2012-05-30
"Desventuras em Série",3,2004-12-16
"O Nevoeiro",3,2007-11-21
"Baahubali 2: A Conclusão",3,2017-04-27
"Jornada para o oeste: Conquistando os Demônios",3,2013-02-07
"O Terminal",3,2004-06-17
"Embriagado de Amor",3,2002-10-11
"American Dreamer",2,2022-11-04
"Quebrando Regras",3,2008-03-04
"Eine Million Minuten",3,2024-02-01
"Zathura: Uma Aventura Espacial",3,2005-11-06
"8 Mile: Rua das Ilusões",3,2002-11-08
"LEGO Marvel Vingadores: Código Vermelho",3,2023-10-26
"O Dia do Atentado",3,2016-12-12
"101 Dálmatas",2,1996-11-27
"Adrenalina",3,2006-08-31
"Sapatinho Vermelho e os Sete Anões",3,2019-07-25
"O Grande Gatsby",3,2013-05-09
"A Corrida Maluca",2,1989-04-21
"O Gato",2,2003-11-21
"Pinóquio por Guillermo del Toro",4,2022-11-09
"A Enfermeira Assassina",2,2013-09-28
"Terror em Silent Hill",3,2006-04-21
"V/H/S/94",3,2021-09-26
"Os Sem-Floresta",3,2006-05-17
"Guerra nas Estrelas: O Império Contra-Ataca",4,1980-05-20
"Os Estranhos: Caçada Noturna",2,2018-03-07
"A Fúria do Dragão",3,1972-03-22
"Trocados",3,2023-11-30
"관전남",3,2019-07-25
"Os 12 Macacos",3,1995-12-29
"Duelo de Titãs",3,2000-09-29
"Hitch: Conselheiro Amoroso",3,2005-02-11
"Desobediência",3,2018-04-24
"Assalto ao Banco da Espanha",3,2021-03-04
"As Viúvas",3,2018-11-06
"Amor Além da Vida",3,1998-10-02
"Maria Madalena",3,2018-03-15
"Emoji: O Filme",2,2017-07-23
"공즉시색",2,2015-12-01
"Selina's Gold",3,2022-10-28
"Juntos para Sempre",4,2019-05-03
"O Presente",3,2007-03-09
"É o Fim",3,2013-06-12
"Amor à Flor da Pele",4,2000-09-29
"Shockwave: Countdown to Disaster",2,2017-09-02
"O Mundo dos Pequeninos",3,2010-07-16
"Operação Fronteira",3,2019-03-06
"Ron Bugado",3,2021-10-14
"Jogo Perigoso",3,2017-09-29
"Heróis de Guerra",3,2019-03-21
"Cinema Paradiso",4,1988-11-17
"Corrida Mortal: Anarquia",3,2018-10-02
"Hell House LLC",3,2015-10-16
"Ong-Bak: Guerreiro Sagrado",3,2003-01-21
"Papillon",3,2017-09-07
"Dead Bride",2,2022-10-03
"Lee",3,2024-09-12
"A Maldição",3,2021-11-12
"O Protetor",3,2005-08-11
"Priscilla",3,2023-10-27
"O Quarto do Pânico",3,2002-03-29
"Morando com o Crush",3,2024-05-23
"Corrida Mortal 2",2,2010-11-12
"007 A Serviço Secreto de Sua Majestade",3,1969-12-18
"Aviões",2,2013-08-09
"Um Homem Chamado Ove",3,2015-12-25
"Garotas em Fuga",2,2024-02-22
"O Tubarão: À Deriva",2,2022-01-28
"Последний богатырь: Корень зла",3,2020-12-24
"Dog - A Aventura de Uma Vida",3,2022-02-17
"Code Geass: Boukoku no Akito 5 - Itoshiki Monotachi e",3,2016-02-06
"Vinte Anos",2,1978-07-14
"Despedida em Grande Estilo",3,2017-04-06
"Pokémon: O Filme - Mewtwo contra-ataca!",3,1998-07-18
"Polar",3,2019-01-25
"Os Cavaleiros do Zodíaco: Os Guerreiros do Armageddon",3,1989-03-18
"Northern Comfort",2,2023-08-09
"O Corvo: Vingança Maldita",1,2005-05-04
"Shin Gojira",3,2016-07-29
"As Aventuras de Peabody e Sherman",3,2014-02-07
"Naruto Shippuden 3: Herdeiros da Vontade do Fogo",3,2009-08-01
"Babygirl",1,2024-12-25
"Diário de um Adolescente",3,1995-04-21
"A 5ª Onda",2,2016-01-14
"Five Nights at Freddy's 2",1,2025-12-03
"足本玉蒲團",3,1987-10-15
"착한 여비서의 목적",2,2016-05-20
"梅艷芳",3,2021-11-12
"13 Fantasmas",3,2001-10-26
"Serpentes a Bordo",2,2006-08-17
"Uma Herança Inusitada",2,2024-06-19
"Franco Escamilla: por la anécdota",4,2018-06-08
"Scooby-Doo e Krypto - O Supercão",3,2023-09-25
"Assassin's Creed",2,2016-12-21
